dataSize,responseTime
1500,6.6275
1500,1.6208
1500,5.4926
1500,5.9657
1500,28.8938
1500,28.9234
1500,15.1501
1500,28.9903
1500,13.8348
1500,13.8830
1500,13.8810
1500,13.9060
1500,31.5359
1500,13.9700
1500,33.6123
1500,33.6263
1500,17.4210
1500,17.4134
1500,19.5764
1500,17.4913
1500,17.4697
1500,10.9605
1500,17.5612
1500,17.4545
1500,16.1512
1500,16.2066
1500,11.2336
1500,17.5754
1500,36.8518
1500,11.2011
1500,16.2560
1500,31.3595
1500,33.8573
1500,11.1586
1500,11.0839
1500,17.7010
1500,31.4308
1500,33.2641
1500,11.2488
1500,11.4034
1500,2.9508
1500,16.7290
1500,12.2635
1500,12.0016
1500,12.0992
1500,13.1837
1500,12.5905
1500,13.4288
1500,13.0214
1500,13.0469
1500,13.7331
1500,2.3613
1500,1.3470
1500,57.5065
1500,7.9820
1500,14.4843
1500,14.5268
1500,14.5783
1500,13.2993
1500,13.3234
1500,8.8285
1500,8.5670
1500,11.9185
1500,11.6338
1500,11.5063
1500,8.5133
1500,12.6195
1500,12.2764
1500,10.5300
1500,11.5885
1500,11.9907
1500,11.3010
1500,11.5720
1500,11.7871
1500,11.4975
1500,10.6984
1500,10.9925
1500,10.8528
1500,11.4790
1500,9.8973
1500,10.1604
1500,10.5498
1500,11.3335
1500,11.1137
1500,10.3878
1500,11.2239
1500,10.0535
1500,8.7823
1500,8.7693
1500,9.0788
1500,10.1378
1500,9.1743
1500,10.3923
1500,9.0340
1500,8.7735
1500,8.7994
1500,9.4186
1500,8.7867
1500,7.2589
1500,11.7053
1500,1.6971
1500,1.5933
1500,4.9515
1500,60.2492
1500,20.6147
1500,20.9711
1500,20.7296
1500,8.6650
1500,8.6471
1500,9.0668
1500,8.6531
1500,9.2466
1500,8.8646
1500,9.2967
1500,9.4017
1500,12.4623
1500,8.9680
1500,9.4041
1500,9.3267
1500,8.9378
1500,8.9070
1500,8.8777
1500,9.4446
1500,8.9803
1500,9.6347
1500,8.9496
1500,9.0308
1500,9.3944
1500,9.0096
1500,3.0515
1500,12.4844
1500,12.0579
1500,12.2353
1500,12.2583
1500,12.6032
1500,12.2045
1500,12.3943
1500,12.1065
1500,12.6273
1500,12.2450
1500,12.2593
1500,12.9523
1500,12.2806
1500,12.4565
1500,12.8225
1500,12.3585
1500,12.5234
1500,12.3886
1500,12.3877
1500,12.4913
1500,12.4116
1500,1.7191
1500,1.4035
1500,60.8931
1500,25.6777
1500,11.4062
1500,23.7511
1500,11.5731
1500,11.8558
1500,11.6405
1500,16.4122
1500,16.5678
1500,16.3490
1500,16.4770
1500,16.5222
1500,16.4590
1500,16.5612
1500,16.5790
1500,16.4472
1500,16.6435
1500,16.4535
1500,16.5156
1500,16.6198
1500,16.4508
1500,16.4871
1500,16.6135
1500,16.4293
1500,16.8151
1500,16.7004
1500,16.9219
1500,16.4895
1500,16.5204
1500,16.5955
1500,16.7507
1500,16.7523
1500,16.7088
1500,16.5315
1500,16.9015
1500,16.5994
1500,16.6047
1500,16.7285
1500,16.5972
1500,16.6564
1500,16.6355
1500,16.6358
1500,16.6130
1500,16.6772
1500,16.6456
1500,17.4443
1500,17.4671
1500,1.1619
1500,1.6617
1500,1.2329
1500,62.3710
1500,6.1040
1500,6.0914
1500,3.5147
1500,2.5695
1500,3.7588
1500,5.6362
1500,5.7533
1500,5.6750
1500,5.1060
1500,4.6116
1500,4.4529
1500,5.0915
1500,5.0212
1500,5.0818
1500,3.2490
1500,5.2333
1500,4.6670
1500,4.3733
1500,4.9506
1500,5.0593
1500,5.2348
1500,8.4997
1500,5.9041
1500,6.0687
1500,6.0622
1500,6.1165
1500,6.3183
1500,6.0409
1500,5.0611
1500,3.9603
1500,4.5409
1500,4.5299
1500,4.6062
1500,4.1450
1500,4.1545
1500,4.4784
1500,4.1972
1500,5.8753
1500,5.7189
1500,5.8516
1500,5.7138
1500,6.2950
1500,7.8743
1500,6.3774
1500,6.2199
1500,6.9639
1500,1.2024
1500,1.9808
1500,1.6285
1500,53.1088
15000,9.0849
15000,7.3567
15000,9.5162
15000,8.3256
15000,8.7321
15000,9.0001
15000,7.9820
15000,9.4987
15000,9.3229
15000,8.5802
15000,9.5504
15000,11.8766
15000,10.0968
15000,10.2191
15000,8.1005
15000,10.5963
15000,6.2082
15000,13.5212
15000,13.3328
15000,11.2460
15000,13.8393
15000,12.9905
15000,13.2251
15000,3.6700
15000,3.2946
15000,5.4510
15000,4.7962
15000,5.9680
15000,5.0401
15000,4.1954
15000,4.4144
15000,5.2838
15000,4.6554
15000,6.9500
15000,6.6632
15000,6.4888
15000,6.8563
15000,3.3893
15000,6.8050
15000,7.0139
15000,6.5772
15000,4.3419
15000,3.9213
15000,3.7468
15000,4.5191
15000,4.3110
15000,4.4335
15000,4.7005
15000,5.5875
15000,4.2632
15000,18.2927
15000,19.7191
15000,15.5252
15000,19.3393
15000,14.7093
15000,14.9066
15000,15.2693
15000,14.9445
15000,15.0244
15000,15.9679
15000,14.5547
15000,18.8403
15000,21.9882
15000,21.8593
15000,21.9359
15000,16.8168
15000,21.0133
15000,18.8627
15000,16.0013
15000,19.1051
15000,19.5959
15000,17.6975
15000,24.5221
15000,22.6576
15000,15.9869
15000,15.3538
15000,15.2147
15000,15.3363
15000,15.4474
15000,23.4180
15000,15.9813
15000,9.7329
15000,15.2483
15000,9.6671
15000,16.5234
15000,17.0692
15000,19.5179
15000,11.9571
15000,11.9130
15000,19.3410
15000,20.2663
15000,12.2740
15000,21.8977
15000,8.1510
15000,12.0446
15000,12.6734
15000,12.6036
15000,12.8740
15000,13.9331
15000,14.0495
15000,9.4557
15000,10.1899
15000,9.9205
15000,10.1369
15000,9.9780
15000,13.6187
15000,15.1592
15000,15.2993
15000,10.8683
15000,10.8009
15000,15.0121
15000,11.2596
15000,13.1560
15000,13.3738
15000,13.2284
15000,13.3390
15000,13.4044
15000,13.2710
15000,13.5158
15000,19.8003
15000,19.7668
15000,7.0088
15000,6.8058
15000,7.2062
15000,19.8379
15000,9.5265
15000,13.7855
15000,13.5131
15000,13.3885
15000,9.5368
15000,9.6490
15000,16.6062
15000,16.4155
15000,16.6981
15000,12.7532
15000,13.0000
15000,12.9984
15000,12.9272
15000,13.3889
15000,13.3480
15000,14.8465
15000,18.3472
15000,17.1353
15000,18.9955
15000,17.7406
15000,19.6202
15000,19.6554
15000,15.8514
15000,20.4670
15000,17.0318
15000,12.7683
15000,13.2550
15000,13.2849
15000,12.9183
15000,12.8411
15000,8.5011
15000,11.2143
15000,10.7280
15000,10.2595
15000,10.4177
15000,11.2902
15000,11.7977
15000,13.9942
15000,12.1935
15000,11.7660
15000,12.9140
15000,19.1393
15000,13.1369
15000,19.3424
15000,19.3852
15000,15.1648
15000,19.5663
15000,19.4661
15000,19.8428
15000,13.3860
15000,19.8478
15000,4.9826
15000,5.2650
15000,5.6903
15000,4.6677
15000,6.4591
15000,7.1625
15000,4.9878
15000,8.7446
15000,9.7180
15000,10.8769
15000,11.9668
15000,13.0488
15000,17.4209
15000,12.1371
15000,13.3583
15000,15.8419
15000,13.4613
15000,13.1475
15000,14.4785
15000,15.1219
15000,18.4509
15000,18.7183
15000,14.8568
15000,15.5753
15000,16.2727
15000,13.3543
15000,16.3315
15000,14.4323
15000,8.5927
15000,9.0210
15000,14.4419
15000,16.3935
15000,16.8697
15000,17.1866
15000,17.5597
15000,9.5192
15000,9.0925
15000,10.2605
15000,17.2298
15000,9.1450
15000,17.7556
15000,10.9179
15000,17.8074
15000,10.4888
15000,10.9473
15000,10.9295
15000,11.7774
15000,11.8782
15000,12.7726
15000,13.2776
15000,13.2328
15000,13.3869
15000,13.9253
15000,13.9022
15000,14.7824
15000,19.0892
15000,8.9448
15000,10.4828
15000,10.4824
15000,8.3051
15000,10.4509
15000,10.6704
15000,10.9452
15000,21.4683
15000,10.6944
15000,11.3625
15000,10.7750
15000,10.7966
15000,11.5532
15000,11.3451
15000,11.3802
15000,13.2688
15000,14.5368
15000,14.5939
15000,21.8617
15000,22.1749
15000,13.0388
15000,14.8237
15000,20.1710
15000,20.9608
15000,21.5293
15000,21.2018
15000,22.2120
15000,22.3448
15000,21.3666
15000,22.4270
15000,22.0388
15000,22.1387
15000,24.1968
15000,23.6570
15000,24.7617
15000,25.0439
15000,34.5123
15000,30.2414
15000,21.0580
15000,31.7371
15000,31.4099
15000,28.3836
15000,18.7233
15000,31.4844
15000,31.1278
15000,29.7009
15000,19.7784
15000,32.1763
15000,19.8604
15000,32.1651
15000,19.4443
15000,22.9717
15000,23.3359
15000,19.4505
15000,33.5763
15000,32.7222
15000,26.9900
15000,31.4091
15000,24.1465
15000,24.1446
15000,24.4488
15000,26.0343
15000,27.1838
15000,27.1867
15000,26.8863
15000,27.6767
15000,27.5643
15000,68.5132
15000,8.9502
15000,14.0438
15000,7.0388
15000,8.1680
15000,11.3855
15000,21.1879
15000,19.8847
15000,19.9845
15000,19.9905
15000,20.0753
15000,18.2915
15000,18.4259
15000,18.3843
15000,18.3603
15000,14.7890
15000,17.1168
15000,20.9497
15000,20.8264
15000,6.4588
15000,6.9365
15000,8.6555
15000,9.1267
15000,8.9596
15000,8.9752
15000,25.1678
15000,9.4229
15000,12.4911
15000,12.3600
15000,12.6155
15000,12.7531
15000,12.8859
15000,12.7371
15000,11.3996
15000,13.4303
15000,13.5083
15000,13.4891
15000,13.8036
15000,16.1765
15000,16.4882
15000,15.5000
15000,15.9149
15000,15.9943
15000,15.9883
15000,16.4721
15000,16.6235
15000,16.9085
15000,17.6458
15000,18.4201
15000,18.6621
15000,6.5803
15000,9.2556
15000,5.6351
15000,4.8563
15000,4.9962
15000,6.3058
15000,5.5451
15000,5.3845
15000,5.8762
15000,6.0788
15000,6.5143
15000,6.1128
15000,6.1837
15000,4.9919
15000,6.6652
15000,6.9014
15000,7.0850
15000,3.6657
15000,3.9351
15000,4.6241
15000,4.7125
15000,4.4588
15000,4.8956
15000,5.0231
15000,7.8112
15000,7.3070
15000,7.8646
15000,4.9004
15000,10.6011
15000,6.8167
15000,10.4272
15000,11.1065
15000,7.1175
15000,7.0854
15000,7.3027
15000,7.3296
15000,7.9284
15000,7.3123
15000,7.4798
15000,6.8598
15000,10.0533
15000,10.2709
15000,9.8806
15000,10.3798
15000,10.1929
15000,4.6385
15000,10.3395
15000,9.5223
15000,8.0414
15000,10.5252
15000,4.5044
15000,7.5486
15000,7.6251
15000,8.2014
15000,8.7687
15000,5.9695
15000,6.3670
15000,7.5428
15000,6.3372
15000,7.1633
15000,6.1820
15000,6.7629
15000,8.1895
15000,7.8420
15000,7.5443
15000,7.5808
15000,3.9503
15000,4.2298
15000,3.2822
15000,3.6531
15000,3.9196
15000,3.9230
15000,4.9025
15000,6.7516
15000,5.1423
15000,3.6772
15000,5.5326
15000,8.3207
15000,8.7593
15000,8.5272
15000,8.4145
15000,8.9298
15000,8.3861
15000,8.2314
15000,8.7970
15000,8.9329
15000,8.5939
15000,8.9218
15000,9.3336
15000,10.4042
15000,10.2090
15000,9.5752
15000,8.5785
15000,12.7759
15000,9.8020
15000,9.7668
15000,8.9135
15000,14.5589
15000,14.5779
15000,10.5111
15000,5.8896
15000,8.9294
15000,11.0212
15000,11.1715
15000,11.4189
15000,4.0079
15000,4.3165
15000,4.3229
15000,5.1962
15000,5.7353
15000,7.3961
15000,7.8037
15000,7.3523
15000,7.1361
15000,9.9355
15000,9.9874
15000,5.0779
15000,5.2758
15000,12.7248
15000,7.9562
15000,7.3455
15000,8.5074
15000,10.4719
15000,8.2130
15000,7.9330
15000,8.5941
15000,3.8540
15000,4.5725
15000,4.6713
15000,8.6185
15000,7.9539
15000,8.0703
15000,7.8025
15000,8.8417
15000,8.9307
15000,8.7496
15000,8.3953
15000,8.0052
15000,8.3555
15000,8.6106
15000,9.0299
15000,7.6576
15000,4.4583
15000,4.3054
15000,4.2864
15000,4.6860
15000,4.5728
15000,6.9185
15000,7.1988
15000,6.2362
15000,7.1480
15000,8.2637
15000,3.7208
15000,4.2089
15000,8.1685
15000,4.9492
15000,5.6095
15000,5.6139
15000,5.3681
15000,4.4714
15000,4.9180
15000,4.8291
15000,5.1669
15000,5.2902
15000,3.3349
15000,3.3765
15000,3.3548
15000,3.3225
15000,4.3600
15000,4.3727
15000,4.7815
15000,4.4739
15000,6.7240
15000,5.3574
15000,5.0093
15000,6.0367
15000,4.1345
15000,4.0099
15000,4.4514
15000,5.0495
15000,5.1173
15000,5.0949
15000,5.6270
15000,8.1109
15000,5.9634
15000,6.9601
15000,8.3850
15000,10.3098
15000,10.1410
15000,8.9757
15000,10.2389
15000,8.2008
15000,11.5715
15000,9.2728
15000,9.4055
15000,11.6365
15000,10.4513
15000,8.0246
15000,8.6533
15000,8.8534
15000,4.7963
15000,11.7767
15000,6.6269
15000,8.4068
15000,4.2125
15000,4.4576
15000,4.3548
15000,6.2183
15000,7.1860
15000,7.5321
15000,8.0520
15000,6.9165
15000,6.2893
15000,6.3547
15000,4.9715
15000,4.9247
15000,5.4826
15000,6.3743
15000,6.5795
15000,6.9597
15000,7.4948
15000,8.3625
15000,7.3761
15000,7.5395
15000,4.6680
15000,6.1507
15000,7.4666
15000,6.8508
15000,7.1739
15000,4.4190
15000,4.6363
15000,4.5344
15000,4.7561
15000,6.5870
15000,7.3768
15000,7.5058
15000,11.6267
15000,8.4018
15000,8.2960
15000,8.2722
15000,8.1546
15000,8.1369
15000,7.9079
15000,8.0114
15000,8.1830
15000,8.3230
15000,8.4784
15000,3.8323
15000,5.3500
15000,5.2641
15000,4.9810
15000,14.0354
15000,4.9854
15000,7.5384
15000,4.6402
15000,12.5442
15000,14.6329
15000,7.1935
15000,10.0263
15000,10.0956
15000,8.5093
15000,8.4593
15000,5.0148
15000,8.1730
15000,10.9138
15000,6.9387
15000,8.4224
15000,7.2740
15000,8.0155
15000,5.7653
15000,5.9478
15000,6.2273
15000,3.9673
15000,3.9105
15000,5.6620
15000,5.6076
15000,5.5540
15000,3.4439
15000,9.1490
15000,6.6952
15000,6.5819
15000,6.6083
15000,6.6942
15000,7.0047
15000,7.8035
15000,4.3886
15000,6.4578
15000,7.5353
15000,6.3917
15000,6.5702
15000,6.3798
15000,6.2531
15000,5.1793
15000,6.6225
15000,7.8888
15000,10.1419
15000,10.4525
15000,5.7639
15000,5.7909
15000,5.7319
15000,5.2720
15000,7.6130
15000,10.1612
15000,11.5530
15000,18.9508
15000,16.6008
15000,16.8778
15000,16.7924
15000,7.9994
15000,10.8899
15000,12.0546
15000,12.0443
15000,12.2785
15000,12.1670
15000,11.0096
15000,12.3275
15000,11.1687
15000,11.1204
15000,7.2292
15000,4.0912
15000,4.3210
15000,13.1258
15000,12.0523
15000,7.7278
15000,7.6518
15000,8.0822
15000,13.7451
15000,7.9886
15000,6.3900
15000,4.3648
15000,4.9807
15000,7.0478
15000,10.3634
15000,10.2048
15000,10.5549
15000,6.8346
15000,5.2302
15000,5.4352
15000,5.7610
15000,5.7374
15000,6.3277
15000,6.0997
15000,6.1812
15000,6.3000
15000,7.2996
15000,7.7448
15000,7.7848
15000,6.7143
15000,6.6067
15000,6.9344
15000,4.4503
15000,7.9981
15000,8.2313
15000,9.5416
15000,3.8467
15000,4.0335
15000,4.3607
15000,4.5005
15000,4.8565
15000,4.6615
15000,11.0760
15000,11.2621
15000,11.0843
15000,8.1775
15000,11.1131
15000,11.5220
15000,8.4300
15000,11.0947
15000,8.5657
15000,11.4680
15000,13.6419
15000,14.5043
15000,9.2950
15000,5.5913
15000,13.1322
15000,11.6964
15000,7.8159
15000,3.5718
15000,6.0477
15000,9.3253
15000,3.5236
15000,3.8212
15000,3.6350
15000,4.1887
15000,4.0678
15000,4.4357
15000,5.2023
15000,5.6450
15000,6.1397
15000,5.4428
15000,5.7143
15000,7.1409
15000,7.2748
15000,7.9803
15000,3.9290
15000,7.7601
15000,7.8204
15000,4.3918
15000,4.4994
15000,4.6377
15000,6.6735
15000,8.7899
15000,13.0750
15000,14.2624
15000,16.2246
15000,15.7709
15000,16.7447
15000,16.8570
15000,8.5912
15000,8.7228
15000,17.2839
15000,9.2426
15000,7.1963
15000,9.4865
15000,9.2485
15000,9.3261
15000,9.1719
15000,10.6018
15000,10.6666
15000,11.7067
15000,4.4950
15000,23.8874
15000,10.4780
15000,10.6200
15000,10.6139
15000,10.3600
15000,6.3808
15000,6.4613
15000,6.6062
15000,7.2815
15000,7.5484
15000,8.8149
15000,9.1702
15000,8.7857
15000,6.5134
15000,5.3109
15000,7.3014
15000,9.3070
15000,6.1383
15000,6.4465
15000,4.7833
15000,6.6688
15000,8.1990
15000,8.1590
15000,8.1634
15000,9.8129
15000,6.9363
15000,11.7370
15000,11.7898
15000,7.9543
15000,4.3390
15000,10.0099
15000,9.4199
15000,9.4305
15000,5.3276
15000,5.7937
15000,6.2060
15000,5.9157
15000,7.9158
15000,5.0623
15000,8.4711
15000,8.4667
15000,7.1798
15000,9.3535
15000,7.2935
15000,6.7855
15000,10.4095
15000,9.1235
15000,9.8866
15000,10.9194
15000,6.9873
15000,13.5971
15000,10.3267
15000,10.4308
15000,10.4091
15000,14.3882
15000,10.4595
15000,10.5105
15000,10.6482
15000,10.8356
15000,6.3346
15000,7.6983
15000,6.1675
15000,10.6888
15000,10.7557
15000,7.7450
15000,10.0738
15000,4.0962
15000,3.9730
15000,4.0745
15000,4.0819
15000,4.1611
15000,4.5313
15000,7.4535
15000,5.8003
15000,7.1102
15000,7.1212
15000,3.7280
15000,4.3268
15000,4.6572
15000,3.9361
15000,8.4618
15000,9.1449
15000,9.7242
15000,9.8888
15000,13.5608
15000,9.8227
15000,8.7594
15000,7.7556
15000,7.9037
15000,9.6707
15000,11.2918
15000,11.3509
15000,11.4164
15000,9.1030
15000,11.9122
15000,11.8679
15000,9.7693
15000,11.8994
15000,9.7633
15000,12.9484
15000,5.2090
15000,11.8938
15000,12.0523
15000,9.0725
15000,12.4868
15000,13.9248
15000,10.4223
15000,10.4714
15000,16.2395
15000,13.1595
15000,11.1195
15000,16.7626
15000,12.4495
15000,14.5126
15000,9.6378
15000,11.2907
15000,10.1751
15000,10.3783
15000,6.8780
15000,21.1969
15000,10.7830
15000,14.4473
15000,12.0308
15000,15.0716
15000,7.7228
15000,13.6358
15000,13.6529
15000,19.0243
15000,6.8340
15000,4.2678
15000,11.3784
15000,17.7364
15000,17.6139
15000,17.4583
15000,12.1719
15000,11.1120
15000,12.2585
15000,17.9964
15000,18.0548
15000,12.5655
15000,12.5547
15000,11.7448
15000,13.2191
15000,13.4547
15000,13.0765
15000,18.1168
15000,18.8352
15000,10.6600
15000,16.8297
15000,21.7592
15000,10.7769
15000,8.2673
15000,9.4380
15000,11.6355
15000,9.1768
15000,9.3489
15000,9.5061
15000,5.9938
15000,7.3873
15000,11.9483
15000,7.4115
15000,7.5201
15000,10.0630
15000,7.0299
15000,10.8191
15000,9.6540
15000,8.1377
15000,8.4222
15000,10.8677
15000,8.1993
15000,9.8647
15000,8.4353
15000,9.1593
15000,8.3880
15000,8.3842
15000,9.3258
15000,10.3243
15000,9.1168
15000,7.8050
15000,5.4202
15000,9.4525
15000,10.6783
15000,11.1553
15000,11.4023
15000,11.3813
15000,11.4434
15000,11.1143
15000,11.4183
15000,11.5990
15000,11.7288
15000,12.0023
15000,12.6091
15000,12.2432
15000,12.2181
15000,12.1352
15000,12.7754
15000,12.9313
15000,11.6683
15000,13.1881
15000,16.1228
15000,13.2911
15000,16.1520
15000,16.2080
15000,13.6909
15000,10.9818
15000,13.8128
15000,8.1607
15000,13.3323
15000,14.9471
15000,9.6770
15000,13.4613
15000,14.4893
15000,17.3580
15000,12.5817
15000,14.9426
15000,19.6328
15000,19.4724
15000,14.4655
15000,11.8739
15000,11.6734
15000,23.9615
15000,18.2203
15000,15.8692
15000,15.8322
15000,12.0014
15000,16.0486
15000,15.5247
15000,14.5500
15000,14.6663
15000,14.5686
15000,8.9167
15000,9.2474
15000,9.0877
15000,9.1504
15000,9.3159
15000,9.2623
15000,9.3619
15000,9.4110
15000,7.6179
15000,9.1884
15000,9.2990
15000,9.7203
15000,9.4070
15000,10.9647
15000,10.9685
15000,12.3517
15000,12.9285
15000,10.3110
15000,10.4510
15000,10.5174
15000,17.5498
15000,15.1124
15000,17.5633
15000,18.8055
15000,11.9015
15000,18.9243
15000,19.1958
15000,14.3206
15000,8.9484
15000,6.0863
15000,5.9378
15000,6.0273
15000,13.1050
15000,13.0973
15000,13.3451
15000,13.1014
15000,13.6132
15000,13.6774
15000,10.8515
15000,10.5384
15000,10.9948
15000,10.5005
15000,10.5869
15000,10.7014
15000,12.4978
15000,12.5111
15000,12.4387
15000,7.0551
15000,7.5545
15000,9.7259
15000,13.6647
15000,4.8284
15000,11.4308
15000,11.8291
15000,11.2894
15000,11.2670
15000,11.3335
15000,10.4729
15000,11.5432
15000,12.4076
15000,7.6630
15000,14.0980
15000,14.7396
15000,15.3663
15000,14.4567
15000,15.5933
15000,16.2541
15000,15.8271
15000,12.5452
15000,16.1690
15000,15.0567
15000,3.6631
15000,13.8293
15000,11.3030
15000,4.7640
15000,4.9643
15000,6.4140
15000,6.4001
15000,6.9018
15000,7.5863
15000,7.5000
15000,7.3273
15000,11.5704
15000,11.5198
15000,9.9694
15000,10.8788
15000,10.9210
15000,11.9366
15000,12.0418
15000,11.0284
15000,12.5502
15000,12.7971
15000,11.1721
15000,11.1590
15000,11.1335
15000,12.8412
15000,11.3039
15000,11.6038
15000,11.1692
15000,13.3553
15000,4.8528
15000,4.8733
15000,4.9486
15000,5.1142
15000,5.0791
15000,4.9894
15000,5.0623
15000,5.0384
15000,5.1089
15000,6.2631
15000,3.3450
15000,3.6285
15000,3.5857
15000,5.4399
15000,5.4047
15000,5.2859
15000,5.3700
15000,5.4096
15000,5.4591
15000,5.3656
15000,6.2008
15000,5.9170
15000,6.5705
15000,6.7540
15000,5.3399
15000,5.3953
15000,5.4605
15000,5.7142
15000,5.0089
15000,5.1493
15000,6.0750
15000,7.3978
15000,4.4775
15000,4.3502
15000,4.2660
15000,4.9795
15000,5.9030
15000,5.8987
15000,6.0668
15000,5.8850
15000,4.0800
15000,10.6560
15000,10.5879
15000,10.7486
15000,8.7001
15000,8.7218
15000,8.8680
15000,9.1929
15000,11.8264
15000,9.9825
15000,8.3607
15000,8.8107
15000,5.1156
15000,5.0899
15000,5.4700
15000,5.3257
15000,5.5524
15000,5.8046
15000,7.2523
15000,8.8339
15000,7.8729
15000,8.9167
15000,12.2255
15000,7.6253
15000,7.8376
15000,7.8023
15000,8.0529
15000,8.1167
15000,7.9864
15000,8.2907
15000,8.5874
15000,3.9242
15000,7.3571
15000,7.5065
15000,7.9981
15000,7.9128
15000,8.1009
15000,8.1851
15000,7.0577
15000,6.9471
15000,9.4785
15000,10.0983
15000,10.8825
15000,8.3260
15000,10.8685
15000,11.5968
15000,7.9786
15000,7.8577
15000,8.0485
15000,8.1941
15000,8.2563
15000,4.5811
15000,5.1632
15000,8.2194
15000,8.1032
15000,6.2484
15000,8.4475
15000,8.4498
15000,8.3721
15000,9.5726
15000,6.2136
15000,6.2278
15000,4.6817
15000,4.8859
15000,3.8875
15000,4.0583
15000,3.6295
15000,4.0465
15000,3.1366
15000,3.9475
15000,3.7865
15000,3.8661
15000,3.9394
15000,4.0349
15000,3.9971
15000,4.1675
15000,4.1148
15000,4.2903
15000,4.8592
15000,5.3877
15000,4.0815
15000,4.6837
15000,4.1773
15000,4.6923
15000,3.2026
15000,3.2189
15000,4.0923
15000,4.2109
15000,3.6373
15000,4.3579
15000,4.4953
15000,5.8988
15000,4.3711
15000,4.4043
15000,4.5923
15000,4.6122
15000,4.8100
15000,4.5016
15000,6.2758
15000,4.5421
15000,6.2543
15000,4.5682
15000,6.6083
15000,3.7565
15000,3.9486
15000,3.6419
15000,4.2678
15000,4.3356
15000,4.4428
15000,4.2580
15000,6.3152
15000,6.5656
15000,9.8291
15000,7.7485
15000,6.2295
15000,6.8034
15000,6.9463
15000,8.4669
15000,8.5072
15000,8.5830
15000,5.3063
15000,8.4405
15000,5.1608
15000,5.4668
15000,5.7118
15000,12.4005
15000,6.7130
15000,6.8930
15000,7.2312
15000,5.0710
15000,7.3004
15000,7.8465
15000,8.0173
15000,8.0801
15000,5.4352
15000,4.9003
15000,5.0545
15000,4.2452
15000,4.4074
15000,4.7383
15000,5.0420
15000,5.2278
15000,7.5398
15000,6.7076
15000,7.6017
15000,3.6777
15000,4.1153
15000,4.6243
15000,4.7146
15000,4.6001
15000,5.7539
15000,7.3042
15000,7.4071
15000,5.8381
15000,6.5439
15000,7.0536
15000,7.5030
15000,6.3346
15000,6.7320
15000,6.9508
15000,8.0475
15000,8.1640
15000,8.0232
15000,8.0868
15000,8.5593
15000,8.0970
15000,7.9863
15000,5.0984
15000,7.6167
15000,9.2065
15000,14.4292
15000,9.3383
15000,9.4148
15000,9.1738
15000,9.1992
15000,9.4385
15000,9.0821
15000,9.3281
15000,9.4555
15000,8.0890
15000,9.4065
15000,9.4079
15000,5.7680
15000,9.6710
15000,2.9931
15000,8.2890
15000,14.4470
15000,6.6040
15000,14.7120
15000,6.8902
15000,6.9043
15000,7.5753
15000,7.6984
15000,5.8464
15000,7.8826
15000,8.1088
15000,9.2365
15000,5.5010
15000,9.6676
15000,8.9098
15000,8.7546
15000,9.2431
15000,6.6729
15000,6.8459
15000,7.2352
15000,10.1894
15000,7.4886
15000,5.1797
15000,5.2800
15000,5.6446
15000,5.4791
15000,8.7243
15000,6.4490
15000,5.8664
15000,6.2386
15000,6.7548
15000,5.9328
15000,9.0689
15000,9.6600
15000,4.3033
15000,4.3593
15000,4.1112
15000,4.4553
15000,5.3443
15000,5.1090
15000,5.5703
15000,5.8844
15000,6.0412
15000,7.7110
15000,7.4668
15000,7.8528
15000,7.6787
15000,7.6487
15000,9.0223
15000,5.0960
15000,8.7835
15000,6.7055
15000,10.7861
15000,5.2566
15000,5.1675
15000,5.3875
15000,5.8908
15000,6.0927
15000,15.2955
15000,17.0035
15000,17.5899
15000,16.1662
15000,17.3033
15000,15.9581
15000,16.7701
15000,6.6089
15000,16.8438
15000,7.4768
15000,16.8005
15000,16.7756
15000,17.3703
15000,16.9410
15000,7.6895
15000,7.3403
15000,8.5690
15000,15.2829
15000,15.4960
15000,15.6139
15000,16.1923
15000,19.9851
15000,20.0808
15000,9.6357
15000,10.6685
15000,10.9655
15000,11.2469
15000,11.6634
15000,11.7987
15000,14.8879
15000,12.0099
15000,18.6769
15000,27.8199
15000,21.4373
15000,9.6561
15000,18.7833
15000,19.0891
15000,19.0807
15000,10.6999
15000,19.2243
15000,9.9840
15000,10.6610
15000,19.0456
15000,20.0604
15000,20.1455
15000,13.1747
15000,11.7298
15000,12.8934
15000,11.7917
15000,13.9548
15000,3.7078
15000,4.4043
15000,5.1107
15000,5.9346
15000,6.5518
15000,7.4654
15000,6.8709
15000,7.4840
15000,7.7475
15000,8.1992
15000,7.6808
15000,5.9285
15000,7.8323
15000,8.2205
15000,8.0958
15000,6.7280
15000,8.8952
15000,7.3909
15000,7.3945
15000,9.5972
15000,9.7860
15000,4.5047
15000,4.5724
15000,4.2050
15000,4.4217
15000,4.3670
15000,4.3501
15000,5.0605
15000,4.9010
15000,5.7689
15000,5.9778
15000,7.4594
15000,7.1710
15000,7.1148
15000,9.0525
15000,10.0851
15000,10.0433
15000,10.4837
15000,10.1409
15000,11.0753
15000,10.2768
15000,14.3511
15000,13.4451
15000,14.3318
15000,12.1329
15000,7.0310
15000,14.1393
15000,14.0853
15000,14.1653
15000,14.3409
15000,14.6863
15000,14.2512
15000,7.9685
15000,9.5068
15000,9.7054
15000,9.7665
15000,8.8995
15000,11.8058
15000,11.8267
15000,11.4807
15000,11.6755
